find	find
A teacher was lent the cookie by a girl .	lend ( recipient = teacher , theme = * cookie , agent = girl )
A mouse hated to walk .	hate ( agent = mouse , xcomp = walk ( agent = mouse ) )
eat	eat
A boy was mailed the donut on a tree by the girl .	mail ( recipient = boy , theme = * donut ( nmod . on = tree ) , agent = * girl )
A pizza was cleaned by Emma .	clean ( theme = pizza , agent = Emma )
respect	respect
A box was rolled by Jayden .	roll ( theme = box , agent = Jayden )
wine	wine
A bear knew the cake beside a table .	know ( agent = bear , theme = * cake ( nmod . beside = table ) )
Claire	Claire
Olivia sold the horse a cake .	sell ( agent = Olivia , recipient = * horse , theme = cake )
monkey	monkey
dust	dust
Bella	Bella
Olivia liked the cake .	like ( agent = Olivia , theme = * cake )
snap	snap
Michael enjoyed to walk .	enjoy ( agent = Michael , xcomp = walk ( agent = Michael ) )
gasp	gasp
Emma was sent a cake beside the table by the giraffe .	send ( recipient = Emma , theme = cake ( nmod . beside = * table ) , agent = * giraffe )
scream	scream
A patient lent the cake in the bin to a girl .	lend ( agent = patient , theme = * cake ( nmod . in = * bin ) , recipient = girl )
Lucas burned Emma .	burn ( agent = Lucas , theme = Emma )
The cake was rolled by a hen .	roll ( theme = * cake , agent = hen )
Sofia	Sofia
cry	cry
Emma valued that the cake was discovered by Lucas .	value ( agent = Emma , ccomp = discover ( theme = * cake , agent = Lucas ) )
Liam ate .	eat ( agent = Liam )
glue	glue
A zebra tolerated a cake .	tolerate ( agent = zebra , theme = cake )
laugh	laugh
seed	seed
bag	bag
enlarge	enlarge
Logan	Logan
Jayden gave a cat a cake on a log .	give ( agent = Jayden , recipient = cat , theme = cake ( nmod . on = log ) )
The princess ate Emma .	eat ( agent = * princess , theme = Emma )
Bella	Bella
needle	needle
The cake was mailed to a chicken by Michael .	mail ( theme = * cake , recipient = chicken , agent = Michael )
smile	smile
The baby ate Andrew .	eat ( agent = * baby , theme = Andrew )
The frog was offered the cake by a girl .	offer ( recipient = * frog , theme = * cake , agent = girl )
A drink was dusted .	dust ( theme = drink )
A pickle was burned by Olivia .	burn ( theme = pickle , agent = Olivia )
The cat liked the fly .	like ( agent = * cat , theme = * fly )
Elijah ate .	eat ( agent = Elijah )
The box was rented to a girl .	rent ( theme = * box , recipient = girl )
A crayon was heard .	hear ( theme = crayon )
Hannah	Hannah
smirk	smirk
Natalie	Natalie
The cake was hunted .	hunt ( theme = * cake )
pretzel	pretzel
The baby froze a cake in a house .	freeze ( agent = * baby , theme = cake ( nmod . in = house ) )
laugh	laugh
boy	boy
The cake was eaten by a turtle .	eat ( theme = * cake , agent = turtle )
A box was eaten by the bear .	eat ( theme = box , agent = * bear )
The boy liked that the donut was admired .	like ( agent = * boy , ccomp = admire ( theme = * donut ) )
A cookie was broken .	break ( theme = cookie )
The drink was disintegrated by Emma .	disintegrate ( theme = * drink , agent = Emma )
Noah liked a strawberry on the glacier .	like ( agent = Noah , theme = strawberry ( nmod . on = * glacier ) )
cook	cook
freeze	freeze
The girl snapped the cake beside the table .	snap ( agent = * girl , theme = * cake ( nmod . beside = * table ) )
toothbrush	toothbrush
The rose was rolled by the boy .	roll ( theme = * rose , agent = * boy )
A sailor cleaned the cake beside a table .	clean ( agent = sailor , theme = * cake ( nmod . beside = table ) )
bear	bear
Harper offered a boy a drink in a house on the table .	offer ( agent = Harper , recipient = boy , theme = drink ( nmod . in = house ( nmod . on = * table ) ) )
The boy handed the rose to the baby .	hand ( agent = * boy , theme = * rose , recipient = * baby )
donkey	donkey
tolerate	tolerate
The cookie was offered to Samuel .	offer ( theme = * cookie , recipient = Samuel )
paint	paint
The politician touched the cat beside a road .	touch ( agent = * politician , theme = * cat ( nmod . beside = road ) )
Paula	Paula
The flag was eaten .	eat ( theme = * flag )
The sailor gave a champion a rose beside a road .	give ( agent = * sailor , recipient = champion , theme = rose ( nmod . beside = road ) )
Owen	Owen
Liam planned to walk .	plan ( agent = Liam , xcomp = walk ( agent = Liam ) )
inflate	inflate
Zoey lent a cake to the frog .	lend ( agent = Zoey , theme = cake , recipient = * frog )
hear	hear
pig	pig
The kitty liked that the child found Emma .	like ( agent = * kitty , ccomp = find ( agent = * child , theme = Emma ) )
Emma tried to nap .	try ( agent = Emma , xcomp = nap ( agent = Emma ) )
Mia rolled .	roll ( theme = Mia )
dance	dance
Oliver ate the donut .	eat ( agent = Oliver , theme = * donut )
A mouse liked that Emma teleported the girl the cookie .	like ( agent = mouse , ccomp = teleport ( agent = Emma , recipient = * girl , theme = * cookie ) )
A drink was drawn .	draw ( theme = drink )
A toothbrush was found by a girl .	find ( theme = toothbrush , agent = girl )
needle	needle
A shoe was liked .	like ( theme = shoe )
A friend shortened a cake beside the table .	shorten ( agent = friend , theme = cake ( nmod . beside = * table ) )
The landlord was handed the cake on a piano .	hand ( recipient = * landlord , theme = * cake ( nmod . on = piano ) )
Samuel liked a donut .	like ( agent = Samuel , theme = donut )
The cake was cleaned by Liam .	clean ( theme = * cake , agent = Liam )
Ella	Ella
crocodile	crocodile
The baby valued that Emma was offered a donut .	value ( agent = * baby , ccomp = offer ( recipient = Emma , theme = donut ) )
scoff	scoff
adore	adore
The kitty was given a drink on a stool .	give ( recipient = * kitty , theme = drink ( nmod . on = stool ) )
The giraffe packed the bat in the house .	pack ( agent = * giraffe , theme = * bat ( nmod . in = * house ) )
jog	jog
The bear was promised a cake in a garden .	promise ( recipient = * bear , theme = cake ( nmod . in = garden ) )
Lucas was rented the cake beside the cup in the glass by Henry .	rent ( recipient = Lucas , theme = * cake ( nmod . beside = * cup ( nmod . in = * glass ) ) , agent = Henry )
Emma was passed the box on a ladder by a girl .	pass ( recipient = Emma , theme = * box ( nmod . on = ladder ) , agent = girl )
Liam poked a cookie .	poke ( agent = Liam , theme = cookie )
The box was painted by a cat .	paint ( theme = * box , agent = cat )
The cake was known by a teacher .	know ( theme = * cake , agent = teacher )
spokesman	spokesman
The box was drawn by the boy .	draw ( theme = * box , agent = * boy )
Liam broke a block in a casket .	break ( agent = Liam , theme = block ( nmod . in = casket ) )
A boy called a drink .	call ( agent = boy , theme = drink )
Savannah stabbed the giraffe beside the book .	stab ( agent = Savannah , theme = * giraffe ( nmod . beside = * book ) )
The frog expected that the cake was disintegrated .	expect ( agent = * frog , ccomp = disintegrate ( theme = * cake ) )
Emma sent a bird the cake .	send ( agent = Emma , recipient = bird , theme = * cake )
seed	seed
Emma said that Ava helped the cake in a bag in the room .	say ( agent = Emma , ccomp = help ( agent = Ava , theme = * cake ( nmod . in = bag ( nmod . in = * room ) ) ) )
Levi froze a cookie in a nest on a table .	freeze ( agent = Levi , theme = cookie ( nmod . in = nest ( nmod . on = table ) ) )
The raisin was eaten by Joshua .	eat ( theme = * raisin , agent = Joshua )
The lion fed the cake in the room to a bunny .	feed ( agent = * lion , theme = * cake ( nmod . in = * room ) , recipient = bunny )
A raisin froze .	freeze ( theme = raisin )
The drink was given to the frog by the scientist .	give ( theme = * drink , recipient = * frog , agent = * scientist )
adore	adore
The priest slept .	sleep ( agent = * priest )
snooze	snooze
observe	observe
Emma liked that the cracker was eaten .	like ( agent = Emma , ccomp = eat ( theme = * cracker ) )
Ava was given a cake by Olivia .	give ( recipient = Ava , theme = cake , agent = Olivia )
Emma blessed James .	bless ( agent = Emma , theme = James )
William hunted Savannah .	hunt ( agent = William , theme = Savannah )
box	box
The chalk was hunted by James .	hunt ( theme = * chalk , agent = James )
A child tolerated the raisin .	tolerate ( agent = child , theme = * raisin )
Emma respected a director .	respect ( agent = Emma , theme = director )
The captain was promised the cake beside a road .	promise ( recipient = * captain , theme = * cake ( nmod . beside = road ) )
The baby tolerated that the pillow was given to the monkey by Mia .	tolerate ( agent = * baby , ccomp = give ( theme = * pillow , recipient = * monkey , agent = Mia ) )
The cobra liked a pencil on the chair .	like ( agent = * cobra , theme = pencil ( nmod . on = * chair ) )
Aria slid a cookie beside the bed .	slide ( agent = Aria , theme = cookie ( nmod . beside = * bed ) )
slide	slide
A king planned to sketch .	plan ( agent = king , xcomp = sketch ( agent = king ) )
A donut was given to the boy .	give ( theme = donut , recipient = * boy )
toss	toss
examine	examine
disintegrate	disintegrate
The banana was promised to Emma by a girl .	promise ( theme = * banana , recipient = Emma , agent = girl )
poke	poke
Aria valued that a melon was rolled .	value ( agent = Aria , ccomp = roll ( theme = melon ) )
The potato was helped .	help ( theme = * potato )
Harper gave a dog a strawberry beside the table .	give ( agent = Harper , recipient = dog , theme = strawberry ( nmod . beside = * table ) )
A cobra helped a drink on the table .	help ( agent = cobra , theme = drink ( nmod . on = * table ) )
A donut was hunted .	hunt ( theme = donut )
The dog hoped that a cake floated .	hope ( agent = * dog , ccomp = float ( theme = cake ) )
A dog passed a donut on the stage to the girl .	pass ( agent = dog , theme = donut ( nmod . on = * stage ) , recipient = * girl )
Chloe	Chloe
Oliver gave a bean to a chicken .	give ( agent = Oliver , theme = bean , recipient = chicken )
Paula	Paula
Ava said that the cookie was cooked .	say ( agent = Ava , ccomp = cook ( theme = * cookie ) )
A cat snoozed .	snooze ( agent = cat )
observe	observe
A basket was mailed to Luke .	mail ( theme = basket , recipient = Luke )
The cake was served to Emma by Samuel .	serve ( theme = * cake , recipient = Emma , agent = Samuel )
crumple	crumple
pig	pig
A horse liked that a cake was helped by Emma .	like ( agent = horse , ccomp = help ( theme = cake , agent = Emma ) )
The rose was broken by Thomas .	break ( theme = * rose , agent = Thomas )
Olivia rolled the cake .	roll ( agent = Olivia , theme = * cake )
The cat found the block in a barrel .	find ( agent = * cat , theme = * block ( nmod . in = barrel ) )
Claire	Claire
Sophia doubled .	double ( theme = Sophia )
A cat liked Olivia .	like ( agent = cat , theme = Olivia )
The beer was frozen .	freeze ( theme = * beer )
Logan	Logan
The hippo collapsed .	collapse ( theme = * hippo )
A donut was burned by Emma .	burn ( theme = donut , agent = Emma )
Carter	Carter
A donut was sent to Oliver by a producer .	send ( theme = donut , recipient = Oliver , agent = producer )
The donut was offered to Evelyn .	offer ( theme = * donut , recipient = Evelyn )
A lion laughed .	laugh ( agent = lion )
A mouse needed to run .	need ( agent = mouse , xcomp = run ( agent = mouse ) )
The box was respected by John .	respect ( theme = * box , agent = John )
Lucas	Lucas
Emma drew the strawberry on a table .	draw ( agent = Emma , theme = * strawberry ( nmod . on = table ) )
Aurora rented a girl a cake on the truck .	rent ( agent = Aurora , recipient = girl , theme = cake ( nmod . on = * truck ) )
Elijah grew the needle .	grow ( agent = Elijah , theme = * needle )
lawyer	lawyer
The duke was passed the shell on a table in the house by Emma .	pass ( recipient = * duke , theme = * shell ( nmod . on = table ( nmod . in = * house ) ) , agent = Emma )
cloud	cloud
kid	kid
A rose was slid by the boy .	slide ( theme = rose , agent = * boy )
juggle	juggle
Emma was loaned a box beside a table by James .	loan ( recipient = Emma , theme = box ( nmod . beside = table ) , agent = James )
eat	eat
throw	throw
change	change
bear	bear
split	split
Sofia was passed the brush by a turtle .	pass ( recipient = Sofia , theme = * brush , agent = turtle )
A girl was lent a cake by a chicken .	lend ( recipient = girl , theme = cake , agent = chicken )
The duck loved Oliver .	love ( agent = * duck , theme = Oliver )
Owen	Owen
Asher baked .	bake ( agent = Asher )
toothbrush	toothbrush
The pizza decomposed .	decompose ( theme = * pizza )
study	study
A cake was given to the girl by Mia .	give ( theme = cake , recipient = * girl , agent = Mia )
The cake was painted by the bird .	paint ( theme = * cake , agent = * bird )
Emily was lent the donut in the house by William .	lend ( recipient = Emily , theme = * donut ( nmod . in = * house ) , agent = William )
know	know
inflate	inflate
decompose	decompose
The box was known by Olivia .	know ( theme = * box , agent = Olivia )
pack	pack
kid	kid
Liam wished that Emma painted a rose .	wish ( agent = Liam , ccomp = paint ( agent = Emma , theme = rose ) )
Lucas gave a dog the donut in the house .	give ( agent = Lucas , recipient = dog , theme = * donut ( nmod . in = * house ) )
The box was shortened .	shorten ( theme = * box )
The donut was liked by Ella .	like ( theme = * donut , agent = Ella )
William sent a hen the cake in a house .	send ( agent = William , recipient = hen , theme = * cake ( nmod . in = house ) )
A flower was rolled .	roll ( theme = flower )
Owen	Owen
A bee shortened .	shorten ( theme = bee )
A rose was given to the teacher by a kid .	give ( theme = rose , recipient = * teacher , agent = kid )
snore	snore
James rolled a drink .	roll ( agent = James , theme = drink )
dust	dust
A cake was given to a baby .	give ( theme = cake , recipient = baby )
Lucas	Lucas
A raisin was nursed .	nurse ( theme = raisin )
The strawberry was grown by Emma .	grow ( theme = * strawberry , agent = Emma )
The donut was floated by the girl .	float ( theme = * donut , agent = * girl )
The block was posted to Noah .	post ( theme = * block , recipient = Noah )
A cake was discovered by the girl .	discover ( theme = cake , agent = * girl )
button	button
Hazel wired Caleb a cake in a house .	wire ( agent = Hazel , recipient = Caleb , theme = cake ( nmod . in = house ) )
Oliver painted a horse .	paint ( agent = Oliver , theme = horse )
Liam liked that Noah held the cake .	like ( agent = Liam , ccomp = hold ( agent = Noah , theme = * cake ) )
The girl stabbed the raisin beside the table .	stab ( agent = * girl , theme = * raisin ( nmod . beside = * table ) )
The cookie was slid by a girl .	slide ( theme = * cookie , agent = girl )
Liam juggled the girl .	juggle ( agent = Liam , theme = * girl )
The book was grown by Emma .	grow ( theme = * book , agent = Emma )
Elizabeth noticed that Noah loaned a toy beside a table to the girl .	notice ( agent = Elizabeth , ccomp = loan ( agent = Noah , theme = toy ( nmod . beside = table ) , recipient = * girl ) )
shorten	shorten
A pupil hoped that the cake was touched by a girl .	hope ( agent = pupil , ccomp = touch ( theme = * cake , agent = girl ) )
decompose	decompose
Evelyn hoped that a goose said that a cake inflated .	hope ( agent = Evelyn , ccomp = say ( agent = goose , ccomp = inflate ( theme = cake ) ) )
touch	touch
discover	discover
Lucas liked a cake on a table .	like ( agent = Lucas , theme = cake ( nmod . on = table ) )
Mason	Mason
Olivia was brought the box on the desk in the bag .	bring ( recipient = Olivia , theme = * box ( nmod . on = * desk ( nmod . in = * bag ) ) )
The rose was given to the monster by Liam .	give ( theme = * rose , recipient = * monster , agent = Liam )
The butterfly needed to walk .	need ( agent = * butterfly , xcomp = walk ( agent = * butterfly ) )
Emma painted the giraffe .	paint ( agent = Emma , theme = * giraffe )
burn	burn
The girl valued that the watch was grown by a guard .	value ( agent = * girl , ccomp = grow ( theme = * watch , agent = guard ) )
bag	bag
The moose was given the donut beside the stage by Emma .	give ( recipient = * moose , theme = * donut ( nmod . beside = * stage ) , agent = Emma )
Charlotte preferred to eat .	prefer ( agent = Charlotte , xcomp = eat ( agent = Charlotte ) )
crumple	crumple
cry	cry
The zebra liked the girl .	like ( agent = * zebra , theme = * girl )
Bella	Bella
Grayson liked that the raisin was found by the politician .	like ( agent = Grayson , ccomp = find ( theme = * raisin , agent = * politician ) )
The weapon burned .	burn ( theme = * weapon )
The lion was offered the cake beside a stage .	offer ( recipient = * lion , theme = * cake ( nmod . beside = stage ) )
Amelia tolerated that a cobra loved the melon .	tolerate ( agent = Amelia , ccomp = love ( agent = cobra , theme = * melon ) )
spokesman	spokesman
A fly danced .	dance ( agent = fly )
hunt	hunt
A donut was loaned to the pony by Michael .	loan ( theme = donut , recipient = * pony , agent = Michael )
The clock was burned by Ella .	burn ( theme = * clock , agent = Ella )
A kitty gave the banana to Emma .	give ( agent = kitty , theme = * banana , recipient = Emma )
A dog believed that a girl passed the giraffe the basket beside a road in a wardrobe .	believe ( agent = dog , ccomp = pass ( agent = girl , recipient = * giraffe , theme = * basket ( nmod . beside = road ( nmod . in = wardrobe ) ) ) )
pillow	pillow
Olivia noticed that the wolf reddened .	notice ( agent = Olivia , ccomp = redden ( theme = * wolf ) )
Benjamin hoped to eat .	hope ( agent = Benjamin , xcomp = eat ( agent = Benjamin ) )
A strawberry was pierced .	pierce ( theme = strawberry )
A journalist rolled the boy beside the ladder .	roll ( agent = journalist , theme = * boy ( nmod . beside = * ladder ) )
Emma drew Zoey .	draw ( agent = Emma , theme = Zoey )
Lucas	Lucas
Emma rolled Olivia .	roll ( agent = Emma , theme = Olivia )
Emma needed to sketch .	need ( agent = Emma , xcomp = sketch ( agent = Emma ) )
A button was worshipped by the baby .	worship ( theme = button , agent = * baby )
A cat rolled the rose beside the road .	roll ( agent = cat , theme = * rose ( nmod . beside = * road ) )
Jacob	Jacob
Addison found a cake .	find ( agent = Addison , theme = cake )
A mandarin was eaten by Olivia .	eat ( theme = mandarin , agent = Olivia )
creature	creature
value	value
snore	snore
change	change
sneeze	sneeze
The dog blessed the passenger on the sofa .	bless ( agent = * dog , theme = * passenger ( nmod . on = * sofa ) )
Zoey ate .	eat ( agent = Zoey )
Thomas wanted to walk .	want ( agent = Thomas , xcomp = walk ( agent = Thomas ) )
pillow	pillow
The horse rented the girl a ball .	rent ( agent = * horse , recipient = * girl , theme = ball )
A cobra liked Evelyn .	like ( agent = cobra , theme = Evelyn )
Mila sold the rose beside the stage to a girl .	sell ( agent = Mila , theme = * rose ( nmod . beside = * stage ) , recipient = girl )
liver	liver
snap	snap
The mandarin was doubled .	double ( theme = * mandarin )
The girl appreciated James .	appreciate ( agent = * girl , theme = James )
double	double
Emma thought that a penguin stuttered .	think ( agent = Emma , ccomp = stutter ( agent = penguin ) )
champion	champion
Logan wanted to walk .	want ( agent = Logan , xcomp = walk ( agent = Logan ) )
A donut was fed to Luke by the pony .	feed ( theme = donut , recipient = Luke , agent = * pony )
talk	talk
redden	redden
snore	snore
The squirrel ate the drink .	eat ( agent = * squirrel , theme = * drink )
investigate	investigate
love	love
Charlotte called a donut .	call ( agent = Charlotte , theme = donut )
A cat cleaned a cake .	clean ( agent = cat , theme = cake )
Zoey gave a flag to the lion .	give ( agent = Zoey , theme = flag , recipient = * lion )
Andrew	Andrew
value	value
The pumpkin collapsed .	collapse ( theme = * pumpkin )
The boy sketched .	sketch ( agent = * boy )
The cake was liked by the bird .	like ( theme = * cake , agent = * bird )
crawl	crawl
Elizabeth lent the ball in the garden on the table to the cat .	lend ( agent = Elizabeth , theme = * ball ( nmod . in = * garden ( nmod . on = * table ) ) , recipient = * cat )
A raisin was snapped by Olivia .	snap ( theme = raisin , agent = Olivia )
Noah wished to jog .	wish ( agent = Noah , xcomp = jog ( agent = Noah ) )
Sofia	Sofia
A donut was cleaned by Noah .	clean ( theme = donut , agent = Noah )
The cake was fed to Olivia by a princess .	feed ( theme = * cake , recipient = Olivia , agent = princess )
The clock was eaten by the chief .	eat ( theme = * clock , agent = * chief )
freeze	freeze
Noah sold Emily a button beside a table .	sell ( agent = Noah , recipient = Emily , theme = button ( nmod . beside = table ) )
Emma was given the cake in a room .	give ( recipient = Emma , theme = * cake ( nmod . in = room ) )
The dog painted the bell .	paint ( agent = * dog , theme = * bell )
A dog returned Victoria a cake .	return ( agent = dog , recipient = Victoria , theme = cake )
creature	creature
Mason	Mason
A donut was given to the guy by Olivia .	give ( theme = donut , recipient = * guy , agent = Olivia )
A deer painted .	paint ( agent = deer )
A monster offered the cake on the stage to Ethan .	offer ( agent = monster , theme = * cake ( nmod . on = * stage ) , recipient = Ethan )
The priest inflated the baby beside a table .	inflate ( agent = * priest , theme = * baby ( nmod . beside = table ) )
A fig was thrown .	throw ( theme = fig )
Emma liked that Liam baked .	like ( agent = Emma , ccomp = bake ( agent = Liam ) )
A donut was sold to a dealer .	sell ( theme = donut , recipient = dealer )
The king drew a boy on a chair .	draw ( agent = * king , theme = boy ( nmod . on = chair ) )
know	know
smile	smile
change	change
change	change
pillow	pillow
glue	glue
crown	crown
Jacob	Jacob
Amelia was given a cracker by Emma .	give ( recipient = Amelia , theme = cracker , agent = Emma )
pack	pack
William liked a drink beside a bed .	like ( agent = William , theme = drink ( nmod . beside = bed ) )
A girl passed a newspaper beside a stage to the zebra .	pass ( agent = girl , theme = newspaper ( nmod . beside = stage ) , recipient = * zebra )
Charlotte shipped the cookie to the girl .	ship ( agent = Charlotte , theme = * cookie , recipient = * girl )
Olivia lent a lollipop to the cat .	lend ( agent = Olivia , theme = lollipop , recipient = * cat )
poke	poke
cry	cry
The father dusted .	dust ( agent = * father )
Eleanor teleported Emma a cake in the tower .	teleport ( agent = Eleanor , recipient = Emma , theme = cake ( nmod . in = * tower ) )
wine	wine
A cat admired Olivia .	admire ( agent = cat , theme = Olivia )
giraffe	giraffe
like	like
Wyatt	Wyatt
lawyer	lawyer
The bear sold the cake to the guy .	sell ( agent = * bear , theme = * cake , recipient = * guy )
pig	pig
The cake was liked by Ella .	like ( theme = * cake , agent = Ella )
The father posted a girl the donut beside the table .	post ( agent = * father , recipient = girl , theme = * donut ( nmod . beside = * table ) )
A box was given to the girl by the dog .	give ( theme = box , recipient = * girl , agent = * dog )
cloud	cloud
The girl was lent a cake .	lend ( recipient = * girl , theme = cake )
The sailor hoped to clean .	hope ( agent = * sailor , xcomp = clean ( agent = * sailor ) )
pig	pig
The book crumpled .	crumple ( theme = * book )
A ring was sent to William by Liam .	send ( theme = ring , recipient = William , agent = Liam )
shark	shark
The melon was given to Liam .	give ( theme = * melon , recipient = Liam )
Bella	Bella
A pupil cried .	cry ( agent = pupil )
spokesman	spokesman
The fly poked the cockroach .	poke ( agent = * fly , theme = * cockroach )
jog	jog
Michael shattered .	shatter ( theme = Michael )
cook	cook
hunt	hunt
call	call
A toothbrush was helped .	help ( theme = toothbrush )
giggle	giggle
Andrew	Andrew
Emma said that a cake was handed to the judge by the frog .	say ( agent = Emma , ccomp = hand ( theme = cake , recipient = * judge , agent = * frog ) )
A human planned to smirk .	plan ( agent = human , xcomp = smirk ( agent = human ) )
Mason heard .	hear ( agent = Mason )
Lina hoped to sleep .	hope ( agent = Lina , xcomp = sleep ( agent = Lina ) )
pierce	pierce
Abigail worshipped the cake beside a machine .	worship ( agent = Abigail , theme = * cake ( nmod . beside = machine ) )
Emma awarded a girl the balloon .	award ( agent = Emma , recipient = girl , theme = * balloon )
A boy liked that a pancake was rolled .	like ( agent = boy , ccomp = roll ( theme = pancake ) )
Aria passed the cake in a puddle to the dog .	pass ( agent = Aria , theme = * cake ( nmod . in = puddle ) , recipient = * dog )
scream	scream
guitar	guitar
A nail was helped by a soldier .	help ( theme = nail , agent = soldier )
Liam returned a flower to Emma .	return ( agent = Liam , theme = flower , recipient = Emma )
The girl noticed that Emma was posted the sweetcorn on a stage by the boy .	notice ( agent = * girl , ccomp = post ( recipient = Emma , theme = * sweetcorn ( nmod . on = stage ) , agent = * boy ) )
change	change
The mirror was given to Emma by a girl .	give ( theme = * mirror , recipient = Emma , agent = girl )
princess	princess
Joseph lent the wolf the box .	lend ( agent = Joseph , recipient = * wolf , theme = * box )
laugh	laugh
The bell was drawn by Olivia .	draw ( theme = * bell , agent = Olivia )
A rose was broken by Noah .	break ( theme = rose , agent = Noah )
monkey	monkey
appreciate	appreciate
A monkey talked .	talk ( agent = monkey )
The donut was split by a bunny .	split ( theme = * donut , agent = bunny )
donkey	donkey
giggle	giggle
pillow	pillow
The yogurt was noticed .	notice ( theme = * yogurt )
Sebastian was sold the drink in a house by Benjamin .	sell ( recipient = Sebastian , theme = * drink ( nmod . in = house ) , agent = Benjamin )
The donut was burned by a goose .	burn ( theme = * donut , agent = goose )
William painted .	paint ( agent = William )
A girl ate Evelyn .	eat ( agent = girl , theme = Evelyn )
pierce	pierce
hear	hear
A balloon was given to Emma .	give ( theme = balloon , recipient = Emma )
Liam froze a pretzel in the hole .	freeze ( agent = Liam , theme = pretzel ( nmod . in = * hole ) )
Emma said that a cake was valued by a boy .	say ( agent = Emma , ccomp = value ( theme = cake , agent = boy ) )
A bird mailed the cake on a table to the girl .	mail ( agent = bird , theme = * cake ( nmod . on = table ) , recipient = * girl )
touch	touch
Isabella ate a girl in a house .	eat ( agent = Isabella , theme = girl ( nmod . in = house ) )
The cat reddened a cake .	redden ( agent = * cat , theme = cake )
Liam was lent a raisin by the girl .	lend ( recipient = Liam , theme = raisin , agent = * girl )
Claire	Claire
James declared that a box was loved by Mia .	declare ( agent = James , ccomp = love ( theme = box , agent = Mia ) )
William rolled a child on a bed .	roll ( agent = William , theme = child ( nmod . on = bed ) )
Owen	Owen
admire	admire
jog	jog
A rose was given to the boy by a cat .	give ( theme = rose , recipient = * boy , agent = cat )
William promised the cake beside the bag on a table to Emma .	promise ( agent = William , theme = * cake ( nmod . beside = * bag ( nmod . on = table ) ) , recipient = Emma )
A dog cooked the cookie .	cook ( agent = dog , theme = * cookie )
A fruit was rolled .	roll ( theme = fruit )
The cake was rolled by Liam .	roll ( theme = * cake , agent = Liam )
The hamburger was sold to Liam .	sell ( theme = * hamburger , recipient = Liam )
A girl burned a frog in the house .	burn ( agent = girl , theme = frog ( nmod . in = * house ) )
creature	creature
change	change
glue	glue
The plant was given to the puppy .	give ( theme = * plant , recipient = * puppy )
A molecule was slid .	slide ( theme = molecule )
A lollipop was frozen by the girl .	freeze ( theme = lollipop , agent = * girl )
A girl sent Emma the cookie in a house .	send ( agent = girl , recipient = Emma , theme = * cookie ( nmod . in = house ) )
A consumer admired that a flag rolled .	admire ( agent = consumer , ccomp = roll ( theme = flag ) )
The cake was missed .	miss ( theme = * cake )
The lawyer gave the doll on the log to William .	give ( agent = * lawyer , theme = * doll ( nmod . on = * log ) , recipient = William )
champion	champion
Emma rented a girl a cake .	rent ( agent = Emma , recipient = girl , theme = cake )
The journalist was given the drink .	give ( recipient = * journalist , theme = * drink )
change	change
Carter	Carter
pretzel	pretzel
like	like
Charlotte was given the drink beside the stage by Emma .	give ( recipient = Charlotte , theme = * drink ( nmod . beside = * stage ) , agent = Emma )
crocodile	crocodile
The donut was eaten by Emily .	eat ( theme = * donut , agent = Emily )
The mirror reddened .	redden ( theme = * mirror )
Emma cooked the cake .	cook ( agent = Emma , theme = * cake )
James helped Amelia .	help ( agent = James , theme = Amelia )
slide	slide
The zebra wanted to walk .	want ( agent = * zebra , xcomp = walk ( agent = * zebra ) )
Emma appreciated that Noah rolled .	appreciate ( agent = Emma , ccomp = roll ( theme = Noah ) )
A cobra liked a cake .	like ( agent = cobra , theme = cake )
A boy burned the prisoner .	burn ( agent = boy , theme = * prisoner )
servant	servant
A donut was served to Emma by the girl .	serve ( theme = donut , recipient = Emma , agent = * girl )
A child cooked the cake in the bag beside the stage .	cook ( agent = child , theme = * cake ( nmod . in = * bag ( nmod . beside = * stage ) ) )
The frog tossed the game .	toss ( agent = * frog , theme = * game )
The block burned .	burn ( theme = * block )
Liam hunted .	hunt ( agent = Liam )
Addison painted a citizen in the room .	paint ( agent = Addison , theme = citizen ( nmod . in = * room ) )
William forwarded Isabella the cake on the cupboard .	forward ( agent = William , recipient = Isabella , theme = * cake ( nmod . on = * cupboard ) )
Madison dreamed that Emma gave a shoe to a girl .	dream ( agent = Madison , ccomp = give ( agent = Emma , theme = shoe , recipient = girl ) )
A cat wished that the girl smiled .	wish ( agent = cat , ccomp = smile ( agent = * girl ) )
The boy was offered the cake .	offer ( recipient = * boy , theme = * cake )
The boy gave Emma a cake .	give ( agent = * boy , recipient = Emma , theme = cake )
The ball was given to Elijah .	give ( theme = * ball , recipient = Elijah )
John liked a cake on the stage .	like ( agent = John , theme = cake ( nmod . on = * stage ) )
spokesman	spokesman
The hammer was given to Noah by a girl .	give ( theme = * hammer , recipient = Noah , agent = girl )
pretzel	pretzel
A cake was helped by the researcher .	help ( theme = cake , agent = * researcher )
The baby lent the girl the drink .	lend ( agent = * baby , recipient = * girl , theme = * drink )
A cookie was eaten by the giraffe .	eat ( theme = cookie , agent = * giraffe )
Jaxon	Jaxon
Logan	Logan
disintegrate	disintegrate
Daniel yearned to walk .	yearn ( agent = Daniel , xcomp = walk ( agent = Daniel ) )
The raisin was improved by Emma .	improve ( theme = * raisin , agent = Emma )
The girl preferred to giggle .	prefer ( agent = * girl , xcomp = giggle ( agent = * girl ) )
smile	smile
