a box was wired to the boy beside the stage by a bear	wire ( theme = box , recipient = * boy ( nmod . beside = * stage ) , agent = bear )
the girl liked that Emma gave a tool in a tube to the dog beside the murderer	like ( agent = * girl , ccomp = give ( agent = Emma , theme = tool ( nmod . in = tube ) , recipient = * dog ( nmod . beside = * murderer ) ) )
a game was offered to a cat in the house by Liam	offer ( theme = game , recipient = cat ( nmod . in = * house ) , agent = Liam )
Olivia sold the boy in the basket on the chair a soap on a table	sell ( agent = Olivia , recipient = * boy ( nmod . in = * basket ( nmod . on = * chair ) ) , theme = soap ( nmod . on = table ) )
a boy wished that Zoey noticed that a penguin promised a teacher on a table the cake on a tabletop in a house	wish ( agent = boy , ccomp = notice ( agent = Zoey , ccomp = promise ( agent = penguin , recipient = teacher ( nmod . on = table ) , theme = * cake ( nmod . on = tabletop ( nmod . in = house ) ) ) ) )
a rose was fed to the duck on the piano	feed ( theme = rose , recipient = * duck ( nmod . on = * piano ) )
the donut was passed to a girl in the jar	pass ( theme = * donut , recipient = girl ( nmod . in = * jar ) )
the cookie was lended to the girl in the can	lend ( theme = * cookie , recipient = * girl ( nmod . in = * can ) )
Emma said that the guest said that the brain was given to the boy on a box	say ( agent = Emma , ccomp = say ( agent = * guest , ccomp = give ( theme = * brain , recipient = * boy ( nmod . on = box ) ) ) )
a ball was rented to the girl in the room	rent ( theme = ball , recipient = * girl ( nmod . in = * room ) )
a girl gave a cake in the house to a baby on a glacier	give ( agent = girl , theme = cake ( nmod . in = * house ) , recipient = baby ( nmod . on = glacier ) )
a crown was rented to the mouse in a glass by Emma	rent ( theme = crown , recipient = * mouse ( nmod . in = glass ) , agent = Emma )
the chair was offered to a girl on a table by Sophia	offer ( theme = * chair , recipient = girl ( nmod . on = table ) , agent = Sophia )
the cake was lended to the boy in a room by Emma	lend ( theme = * cake , recipient = * boy ( nmod . in = room ) , agent = Emma )
the ball was given to the boy beside a seat	give ( theme = * ball , recipient = * boy ( nmod . beside = seat ) )
a girl sold a cake on a table to a politician in the house	sell ( agent = girl , theme = cake ( nmod . on = table ) , recipient = politician ( nmod . in = * house ) )
William hoped that a cake was given to a chicken beside the table by Emma	hope ( agent = William , ccomp = give ( theme = cake , recipient = chicken ( nmod . beside = * table ) , agent = Emma ) )
a girl promised the scientist beside a stage a melon	promise ( agent = girl , recipient = * scientist ( nmod . beside = stage ) , theme = melon )
the drink was given to the cat beside a glass	give ( theme = * drink , recipient = * cat ( nmod . beside = glass ) )
the donkey wished that a girl said that a strawberry was given to the boy on the throne by Nora	wish ( agent = * donkey , ccomp = say ( agent = girl , ccomp = give ( theme = strawberry , recipient = * boy ( nmod . on = * throne ) , agent = Nora ) ) )
the doll was fed to the monster in the cup	feed ( theme = * doll , recipient = * monster ( nmod . in = * cup ) )
the donut was given to a writer in a house	give ( theme = * donut , recipient = writer ( nmod . in = house ) )
a girl noticed that a raisin was given to the bee beside a tree by Emma	notice ( agent = girl , ccomp = give ( theme = raisin , recipient = * bee ( nmod . beside = tree ) , agent = Emma ) )
a deer sold the frog in a saucepan the box	sell ( agent = deer , recipient = * frog ( nmod . in = saucepan ) , theme = * box )
a gumball was lended to a sheep on the stage	lend ( theme = gumball , recipient = sheep ( nmod . on = * stage ) )
Sofia liked that Emma offered a girl beside the desk the cake beside the computer in the house	like ( agent = Sofia , ccomp = offer ( agent = Emma , recipient = girl ( nmod . beside = * desk ) , theme = * cake ( nmod . beside = * computer ( nmod . in = * house ) ) ) )
Dylan wired a biscuit in the room to a frog on a table	wire ( agent = Dylan , theme = biscuit ( nmod . in = * room ) , recipient = frog ( nmod . on = table ) )
a donut was posted to the girl on the box	post ( theme = donut , recipient = * girl ( nmod . on = * box ) )
the cake was handed to a dog beside the table	hand ( theme = * cake , recipient = dog ( nmod . beside = * table ) )
Madison lended a queen in a vehicle the guitar in the house	lend ( agent = Madison , recipient = queen ( nmod . in = vehicle ) , theme = * guitar ( nmod . in = * house ) )
Olivia promised the doll to the prince in a house	promise ( agent = Olivia , theme = * doll , recipient = * prince ( nmod . in = house ) )
the monster gave a chicken on a tray the bat in the bookstore	give ( agent = * monster , recipient = chicken ( nmod . on = tray ) , theme = * bat ( nmod . in = * bookstore ) )
a cake was fed to the girl beside a bed	feed ( theme = cake , recipient = * girl ( nmod . beside = bed ) )
Liam hoped that a glue was rented to the goose beside the table by Isabella	hope ( agent = Liam , ccomp = rent ( theme = glue , recipient = * goose ( nmod . beside = * table ) , agent = Isabella ) )
the sandwich was awarded to a boy on a table by Emma	award ( theme = * sandwich , recipient = boy ( nmod . on = table ) , agent = Emma )
a donut was sent to a girl beside the machine	send ( theme = donut , recipient = girl ( nmod . beside = * machine ) )
a donut was sold to the baby beside a road by a child	sell ( theme = donut , recipient = * baby ( nmod . beside = road ) , agent = child )
a boy hoped that the hero gave a girl beside a gardner a cake in a cup	hope ( agent = boy , ccomp = give ( agent = * hero , recipient = girl ( nmod . beside = gardner ) , theme = cake ( nmod . in = cup ) ) )
Liam believed that Emma gave the donut in a car to a buyer on a chair	believe ( agent = Liam , ccomp = give ( agent = Emma , theme = * donut ( nmod . in = car ) , recipient = buyer ( nmod . on = chair ) ) )
a donut was given to the boy in a glass	give ( theme = donut , recipient = * boy ( nmod . in = glass ) )
a cake was posted to the boy beside the bed	post ( theme = cake , recipient = * boy ( nmod . beside = * bed ) )
the cake was forwarded to a sailor on a book	forward ( theme = * cake , recipient = sailor ( nmod . on = book ) )
Levi valued that Alexander gave the towel to the boy on the chair	value ( agent = Levi , ccomp = give ( agent = Alexander , theme = * towel , recipient = * boy ( nmod . on = * chair ) ) )
William returned a girl in a room the pen	return ( agent = William , recipient = girl ( nmod . in = room ) , theme = * pen )
a cat fed a girl beside a machine the donut	feed ( agent = cat , recipient = girl ( nmod . beside = machine ) , theme = * donut )
Liam gave the cake to a bear beside the box	give ( agent = Liam , theme = * cake , recipient = bear ( nmod . beside = * box ) )
the cake was awarded to the child beside the table	award ( theme = * cake , recipient = * child ( nmod . beside = * table ) )
Emma gave a hen on the table beside the bed the cookie on a stage	give ( agent = Emma , recipient = hen ( nmod . on = * table ( nmod . beside = * bed ) ) , theme = * cookie ( nmod . on = stage ) )
the cookie was sold to a girl on a bench	sell ( theme = * cookie , recipient = girl ( nmod . on = bench ) )
a wine was given to the boy on a table	give ( theme = wine , recipient = * boy ( nmod . on = table ) )
Emma rented a girl beside a book the cake in the house	rent ( agent = Emma , recipient = girl ( nmod . beside = book ) , theme = * cake ( nmod . in = * house ) )
Aiden liked that a cake was given to a girl on the tree by the frog	like ( agent = Aiden , ccomp = give ( theme = cake , recipient = girl ( nmod . on = * tree ) , agent = * frog ) )
Lucas served a servant beside the machine the block in a room	serve ( agent = Lucas , recipient = servant ( nmod . beside = * machine ) , theme = * block ( nmod . in = room ) )
Alexander gave the girl on a table a pizza beside the bike	give ( agent = Alexander , recipient = * girl ( nmod . on = table ) , theme = pizza ( nmod . beside = * bike ) )
a jigsaw was offered to the girl in a room by Avery	offer ( theme = jigsaw , recipient = * girl ( nmod . in = room ) , agent = Avery )
the girl sent the boy on the stage a donut beside a box	send ( agent = * girl , recipient = * boy ( nmod . on = * stage ) , theme = donut ( nmod . beside = box ) )
the cake was given to the prisoner in a barrel by a cat	give ( theme = * cake , recipient = * prisoner ( nmod . in = barrel ) , agent = cat )
the toy was lended to a girl beside a chair	lend ( theme = * toy , recipient = girl ( nmod . beside = chair ) )
Madison gave the raisin beside a table to the girl on the stage	give ( agent = Madison , theme = * raisin ( nmod . beside = table ) , recipient = * girl ( nmod . on = * stage ) )
the cake was sold to a girl on a bed	sell ( theme = * cake , recipient = girl ( nmod . on = bed ) )
the cookie was sent to a girl on the stool	send ( theme = * cookie , recipient = girl ( nmod . on = * stool ) )
Liam liked that a flag was brought to the dog beside the glass by Olivia	like ( agent = Liam , ccomp = bring ( theme = flag , recipient = * dog ( nmod . beside = * glass ) , agent = Olivia ) )
the girl lended the boy beside a throne a cake on the seat	lend ( agent = * girl , recipient = * boy ( nmod . beside = throne ) , theme = cake ( nmod . on = * seat ) )
the ball was lended to a boy beside the bed by Skylar	lend ( theme = * ball , recipient = boy ( nmod . beside = * bed ) , agent = Skylar )
a cake was posted to a hen on a cloth by a boy	post ( theme = cake , recipient = hen ( nmod . on = cloth ) , agent = boy )
a present was sold to a father on a table by the teacher	sell ( theme = present , recipient = father ( nmod . on = table ) , agent = * teacher )
the plant was given to the bird beside a table by the dog	give ( theme = * plant , recipient = * bird ( nmod . beside = table ) , agent = * dog )
a mother loaned a cake beside a bed to the girl in a house	loan ( agent = mother , theme = cake ( nmod . beside = bed ) , recipient = * girl ( nmod . in = house ) )
a raisin was posted to the girl on the cabinet	post ( theme = raisin , recipient = * girl ( nmod . on = * cabinet ) )
Emma gave a girl beside a table a bell on a road	give ( agent = Emma , recipient = girl ( nmod . beside = table ) , theme = bell ( nmod . on = road ) )
a sandwich was given to the student in a pit	give ( theme = sandwich , recipient = * student ( nmod . in = pit ) )
a muffin was sent to the baby in a cupboard	send ( theme = muffin , recipient = * baby ( nmod . in = cupboard ) )
the cat promised the cake on a table to a girl on a chair	promise ( agent = * cat , theme = * cake ( nmod . on = table ) , recipient = girl ( nmod . on = chair ) )
a raisin was forwarded to the dog in a house	forward ( theme = raisin , recipient = * dog ( nmod . in = house ) )
the crayon was given to the customer on a table	give ( theme = * crayon , recipient = * customer ( nmod . on = table ) )
the cake was lended to a champion on the chair	lend ( theme = * cake , recipient = champion ( nmod . on = * chair ) )
the melon was given to the bee beside a flower by a dog	give ( theme = * melon , recipient = * bee ( nmod . beside = flower ) , agent = dog )
Mason liked that William liked that the spokesman fed a girl in a garden the towel on the table	like ( agent = Mason , ccomp = like ( agent = William , ccomp = feed ( agent = * spokesman , recipient = girl ( nmod . in = garden ) , theme = * towel ( nmod . on = * table ) ) ) )
the child offered the dog on the stool a key	offer ( agent = * child , recipient = * dog ( nmod . on = * stool ) , theme = key )
a bucket was given to a donkey on the table by Elijah	give ( theme = bucket , recipient = donkey ( nmod . on = * table ) , agent = Elijah )
a pretzel was given to the mouse on the stage by Stella	give ( theme = pretzel , recipient = * mouse ( nmod . on = * stage ) , agent = Stella )
Olivia offered the girl on a counter the cake on a table	offer ( agent = Olivia , recipient = * girl ( nmod . on = counter ) , theme = * cake ( nmod . on = table ) )
Elijah offered the girl beside a book the cake	offer ( agent = Elijah , recipient = * girl ( nmod . beside = book ) , theme = * cake )
the book was brought to a boy beside the bag	bring ( theme = * book , recipient = boy ( nmod . beside = * bag ) )
a politician believed that Liam brought a mouse beside a rod a cake in the room	believe ( agent = politician , ccomp = bring ( agent = Liam , recipient = mouse ( nmod . beside = rod ) , theme = cake ( nmod . in = * room ) ) )
Evelyn gave a chicken beside a sphere a box on a table	give ( agent = Evelyn , recipient = chicken ( nmod . beside = sphere ) , theme = box ( nmod . on = table ) )
Emma gave the rose beside the table to the girl on the bench	give ( agent = Emma , theme = * rose ( nmod . beside = * table ) , recipient = * girl ( nmod . on = * bench ) )
Sophia awarded a cake beside the throne to a father in the bottle	award ( agent = Sophia , theme = cake ( nmod . beside = * throne ) , recipient = father ( nmod . in = * bottle ) )
the horse wired the girl on a tray the rose	wire ( agent = * horse , recipient = * girl ( nmod . on = tray ) , theme = * rose )
the raisin was given to a cat on the truck	give ( theme = * raisin , recipient = cat ( nmod . on = * truck ) )
a raisin was wired to a cat beside a table	wire ( theme = raisin , recipient = cat ( nmod . beside = table ) )
a block was given to a horse in a room	give ( theme = block , recipient = horse ( nmod . in = room ) )
Emma mailed the ball beside a bed to a chicken on a table	mail ( agent = Emma , theme = * ball ( nmod . beside = bed ) , recipient = chicken ( nmod . on = table ) )
a rose was brought to the dog on a stage	bring ( theme = rose , recipient = * dog ( nmod . on = stage ) )
a donut was rented to the baby beside the giant	rent ( theme = donut , recipient = * baby ( nmod . beside = * giant ) )
Noah returned a donut beside a road on a stand to the girl beside a table	return ( agent = Noah , theme = donut ( nmod . beside = road ( nmod . on = stand ) ) , recipient = * girl ( nmod . beside = table ) )
the cake was served to a cat in a house by Olivia	serve ( theme = * cake , recipient = cat ( nmod . in = house ) , agent = Olivia )
a girl liked that Emma fed a student on a tabletop a plant	like ( agent = girl , ccomp = feed ( agent = Emma , recipient = student ( nmod . on = tabletop ) , theme = plant ) )
a bat was passed to a lawyer beside the stage	pass ( theme = bat , recipient = lawyer ( nmod . beside = * stage ) )
Ethan passed a boy beside a book the glue	pass ( agent = Ethan , recipient = boy ( nmod . beside = book ) , theme = * glue )
a button was sold to the cow in the car by Nathan	sell ( theme = button , recipient = * cow ( nmod . in = * car ) , agent = Nathan )
the girl awarded the lollipop to the baby beside the table	award ( agent = * girl , theme = * lollipop , recipient = * baby ( nmod . beside = * table ) )
the cookie was lended to a frog beside the table	lend ( theme = * cookie , recipient = frog ( nmod . beside = * table ) )
a girl gave a duck on a canvas a hat	give ( agent = girl , recipient = duck ( nmod . on = canvas ) , theme = hat )
the balloon was lended to a girl in a penthouse	lend ( theme = * balloon , recipient = girl ( nmod . in = penthouse ) )
Emma passed a block to a frog beside the skull	pass ( agent = Emma , theme = block , recipient = frog ( nmod . beside = * skull ) )
a drink was promised to a bear in a room	promise ( theme = drink , recipient = bear ( nmod . in = room ) )
the cake was offered to a dog beside the road by the girl	offer ( theme = * cake , recipient = dog ( nmod . beside = * road ) , agent = * girl )
a cake was lended to a dog in the room	lend ( theme = cake , recipient = dog ( nmod . in = * room ) )
the cake was mailed to a girl in a room	mail ( theme = * cake , recipient = girl ( nmod . in = room ) )
the mandarin was given to a dog on the table	give ( theme = * mandarin , recipient = dog ( nmod . on = * table ) )
the bean was given to a lawyer beside the book by Olivia	give ( theme = * bean , recipient = lawyer ( nmod . beside = * book ) , agent = Olivia )
a donut was given to a penguin on the table	give ( theme = donut , recipient = penguin ( nmod . on = * table ) )
a cake was given to a frog beside the chair by a baby	give ( theme = cake , recipient = frog ( nmod . beside = * chair ) , agent = baby )
the cake was sold to a cat in the room	sell ( theme = * cake , recipient = cat ( nmod . in = * room ) )
a donut was lended to the girl in a crate by Olivia	lend ( theme = donut , recipient = * girl ( nmod . in = crate ) , agent = Olivia )
a bear passed the ball to the girl beside the stage	pass ( agent = bear , theme = * ball , recipient = * girl ( nmod . beside = * stage ) )
the cake was served to a girl in a bun by a boy	serve ( theme = * cake , recipient = girl ( nmod . in = bun ) , agent = boy )
a ball was given to a mouse beside a table by Camila	give ( theme = ball , recipient = mouse ( nmod . beside = table ) , agent = Camila )
a girl lended a box beside a table beside the lemon to a customer beside a book	lend ( agent = girl , theme = box ( nmod . beside = table ( nmod . beside = * lemon ) ) , recipient = customer ( nmod . beside = book ) )
Olivia mailed a donut to the dog in a house	mail ( agent = Olivia , theme = donut , recipient = * dog ( nmod . in = house ) )
Olivia respected that Ava declared that the bunny promised the dog beside a rock a raisin	respect ( agent = Olivia , ccomp = declare ( agent = Ava , ccomp = promise ( agent = * bunny , recipient = * dog ( nmod . beside = rock ) , theme = raisin ) ) )
Charlotte awarded a cake to a boy beside a chair	award ( agent = Charlotte , theme = cake , recipient = boy ( nmod . beside = chair ) )
the cake was given to the girl in a room	give ( theme = * cake , recipient = * girl ( nmod . in = room ) )
the bat was given to a girl on the mound	give ( theme = * bat , recipient = girl ( nmod . on = * mound ) )
a flag was given to the bunny in a house by the monster	give ( theme = flag , recipient = * bunny ( nmod . in = house ) , agent = * monster )
the girl gave the cat on the chair the drink on the stage	give ( agent = * girl , recipient = * cat ( nmod . on = * chair ) , theme = * drink ( nmod . on = * stage ) )
a cake was lended to the dog on the table by a girl	lend ( theme = cake , recipient = * dog ( nmod . on = * table ) , agent = girl )
a cake was lended to a dog on the chair by Liam	lend ( theme = cake , recipient = dog ( nmod . on = * chair ) , agent = Liam )
the boy said that a raisin was sold to the girl on the table by a lion	say ( agent = * boy , ccomp = sell ( theme = raisin , recipient = * girl ( nmod . on = * table ) , agent = lion ) )
Ava handed a boy in a cup the cookie	hand ( agent = Ava , recipient = boy ( nmod . in = cup ) , theme = * cookie )
Liam gave a girl in a garden the cake in the house	give ( agent = Liam , recipient = girl ( nmod . in = garden ) , theme = * cake ( nmod . in = * house ) )
Ava forwarded the cake to a boy beside a stage	forward ( agent = Ava , theme = * cake , recipient = boy ( nmod . beside = stage ) )
the chair was given to the producer on a cabinet	give ( theme = * chair , recipient = * producer ( nmod . on = cabinet ) )
a strawberry was given to the boy on a box	give ( theme = strawberry , recipient = * boy ( nmod . on = box ) )
the box was given to the girl on the tabletop by Ethan	give ( theme = * box , recipient = * girl ( nmod . on = * tabletop ) , agent = Ethan )
the cookie was lended to the bear on the bed	lend ( theme = * cookie , recipient = * bear ( nmod . on = * bed ) )
William gave the cake to the baby beside a table	give ( agent = William , theme = * cake , recipient = * baby ( nmod . beside = table ) )
Matthew noticed that the lollipop was served to a customer in the house	notice ( agent = Matthew , ccomp = serve ( theme = * lollipop , recipient = customer ( nmod . in = * house ) ) )
a cookie was brought to the customer on a book by Emma	bring ( theme = cookie , recipient = * customer ( nmod . on = book ) , agent = Emma )
a drink was given to a king on a booklet	give ( theme = drink , recipient = king ( nmod . on = booklet ) )
the bird lended the strawberry to the chicken beside the lion	lend ( agent = * bird , theme = * strawberry , recipient = * chicken ( nmod . beside = * lion ) )
Daniel gave the rose to a girl on a stage	give ( agent = Daniel , theme = * rose , recipient = girl ( nmod . on = stage ) )
Emma gave the boy beside a bed a sandwich	give ( agent = Emma , recipient = * boy ( nmod . beside = bed ) , theme = sandwich )
a cake was sent to the girl in the house	send ( theme = cake , recipient = * girl ( nmod . in = * house ) )
Emma awarded the boy on a chair a cake	award ( agent = Emma , recipient = * boy ( nmod . on = chair ) , theme = cake )
a molecule was given to a girl on a chair	give ( theme = molecule , recipient = girl ( nmod . on = chair ) )
Emma meant that the resident gave the judge in the house the donut	mean ( agent = Emma , ccomp = give ( agent = * resident , recipient = * judge ( nmod . in = * house ) , theme = * donut ) )
Noah gave the child in a house the cake	give ( agent = Noah , recipient = * child ( nmod . in = house ) , theme = * cake )
Christopher liked that Isabella liked that Noah brought a boy on a bible the cake on the windowsill	like ( agent = Christopher , ccomp = like ( agent = Isabella , ccomp = bring ( agent = Noah , recipient = boy ( nmod . on = bible ) , theme = * cake ( nmod . on = * windowsill ) ) ) )
the cake was given to the girl beside the road	give ( theme = * cake , recipient = * girl ( nmod . beside = * road ) )
a cake was lended to a turkey beside the tree by the bee	lend ( theme = cake , recipient = turkey ( nmod . beside = * tree ) , agent = * bee )
a mother liked that a cookie was lended to a monkey on the mound	like ( agent = mother , ccomp = lend ( theme = cookie , recipient = monkey ( nmod . on = * mound ) ) )
the cake was sent to a soldier in a box	send ( theme = * cake , recipient = soldier ( nmod . in = box ) )
the yogurt was awarded to the boy beside a stage	award ( theme = * yogurt , recipient = * boy ( nmod . beside = stage ) )
a cake was loaned to a friend in a sink	loan ( theme = cake , recipient = friend ( nmod . in = sink ) )
a cookie was brought to a girl on the table by a farmer	bring ( theme = cookie , recipient = girl ( nmod . on = * table ) , agent = farmer )
a girl gave a dog in the car the donut on the truck	give ( agent = girl , recipient = dog ( nmod . in = * car ) , theme = * donut ( nmod . on = * truck ) )
the crayon was given to a boy in a bottle	give ( theme = * crayon , recipient = boy ( nmod . in = bottle ) )
the cake was offered to a girl on the stage	offer ( theme = * cake , recipient = girl ( nmod . on = * stage ) )
a cookie was given to the moose beside a computer	give ( theme = cookie , recipient = * moose ( nmod . beside = computer ) )
Olivia hoped that the donut was brought to the zebra in the vehicle by Natalie	hope ( agent = Olivia , ccomp = bring ( theme = * donut , recipient = * zebra ( nmod . in = * vehicle ) , agent = Natalie ) )
the cake was sold to a girl in a house	sell ( theme = * cake , recipient = girl ( nmod . in = house ) )
the manager mailed a raisin to a girl on the table	mail ( agent = * manager , theme = raisin , recipient = girl ( nmod . on = * table ) )
a girl liked that the cake was rented to the priest beside a mirror by Liam	like ( agent = girl , ccomp = rent ( theme = * cake , recipient = * priest ( nmod . beside = mirror ) , agent = Liam ) )
Emma offered a girl on the bed a cake beside a piano	offer ( agent = Emma , recipient = girl ( nmod . on = * bed ) , theme = cake ( nmod . beside = piano ) )
a donut was offered to a girl in the dungeon	offer ( theme = donut , recipient = girl ( nmod . in = * dungeon ) )
the cake was offered to the girl beside the chair	offer ( theme = * cake , recipient = * girl ( nmod . beside = * chair ) )
Noah offered a cookie to a bee on the computer	offer ( agent = Noah , theme = cookie , recipient = bee ( nmod . on = * computer ) )
the rose was served to a fly on a computer by Emma	serve ( theme = * rose , recipient = fly ( nmod . on = computer ) , agent = Emma )
the cookie was sent to the boy beside the bed	send ( theme = * cookie , recipient = * boy ( nmod . beside = * bed ) )
the sandwich was fed to a duck beside the stage	feed ( theme = * sandwich , recipient = duck ( nmod . beside = * stage ) )
the donut was offered to a girl beside a table by the boy	offer ( theme = * donut , recipient = girl ( nmod . beside = table ) , agent = * boy )
a towel was given to the girl beside the lamp	give ( theme = towel , recipient = * girl ( nmod . beside = * lamp ) )
the cake was given to the girl in a coffin by the penguin	give ( theme = * cake , recipient = * girl ( nmod . in = coffin ) , agent = * penguin )
a father passed a boy on a table a cake beside the toy	pass ( agent = father , recipient = boy ( nmod . on = table ) , theme = cake ( nmod . beside = * toy ) )
Emma gave a girl on the dog the box in a bin	give ( agent = Emma , recipient = girl ( nmod . on = * dog ) , theme = * box ( nmod . in = bin ) )
a frog lended the driver in a bag the melon	lend ( agent = frog , recipient = * driver ( nmod . in = bag ) , theme = * melon )
the ball was mailed to a child on the surface by Emma	mail ( theme = * ball , recipient = child ( nmod . on = * surface ) , agent = Emma )
the donut was lended to a cat beside a table by a boy	lend ( theme = * donut , recipient = cat ( nmod . beside = table ) , agent = boy )
a donut was offered to the girl in a bag	offer ( theme = donut , recipient = * girl ( nmod . in = bag ) )
a donut was given to the cat beside the seat by Noah	give ( theme = donut , recipient = * cat ( nmod . beside = * seat ) , agent = Noah )
the cookie was given to the girl on a table by the frog	give ( theme = * cookie , recipient = * girl ( nmod . on = table ) , agent = * frog )
a cake was passed to the cat in the nest by the girl	pass ( theme = cake , recipient = * cat ( nmod . in = * nest ) , agent = * girl )
a bunny lended the dog beside the machine the balloon	lend ( agent = bunny , recipient = * dog ( nmod . beside = * machine ) , theme = * balloon )
the spoon was returned to a girl beside the bat by the guard	return ( theme = * spoon , recipient = girl ( nmod . beside = * bat ) , agent = * guard )
Emma sold a box to the crocodile beside a pillar	sell ( agent = Emma , theme = box , recipient = * crocodile ( nmod . beside = pillar ) )
the girl admired that a cake was offered to a teacher on the chair by Emma	admire ( agent = * girl , ccomp = offer ( theme = cake , recipient = teacher ( nmod . on = * chair ) , agent = Emma ) )
the cake was given to the bunny on the table by the mouse	give ( theme = * cake , recipient = * bunny ( nmod . on = * table ) , agent = * mouse )
a donut was passed to the teacher on the seat by William	pass ( theme = donut , recipient = * teacher ( nmod . on = * seat ) , agent = William )
Olivia fed the tool to the girl in the house	feed ( agent = Olivia , theme = * tool , recipient = * girl ( nmod . in = * house ) )
a cookie was lended to a cat in a box by a butterfly	lend ( theme = cookie , recipient = cat ( nmod . in = box ) , agent = butterfly )
a cake was given to the hen beside a stage by a girl	give ( theme = cake , recipient = * hen ( nmod . beside = stage ) , agent = girl )
Emma liked that a cake was lended to the boy on the platter	like ( agent = Emma , ccomp = lend ( theme = cake , recipient = * boy ( nmod . on = * platter ) ) )
a cake was posted to the dog in the bin by the giraffe	post ( theme = cake , recipient = * dog ( nmod . in = * bin ) , agent = * giraffe )
a dog gave the boy on a table the cake	give ( agent = dog , recipient = * boy ( nmod . on = table ) , theme = * cake )
a cake was given to a baby beside the chair by the girl	give ( theme = cake , recipient = baby ( nmod . beside = * chair ) , agent = * girl )
a donut was lended to the champion beside the road	lend ( theme = donut , recipient = * champion ( nmod . beside = * road ) )
Addison offered a penguin beside a bed a flower on a table	offer ( agent = Addison , recipient = penguin ( nmod . beside = bed ) , theme = flower ( nmod . on = table ) )
the baby said that Noah passed the girl in a package a rose in the car	say ( agent = * baby , ccomp = pass ( agent = Noah , recipient = * girl ( nmod . in = package ) , theme = rose ( nmod . in = * car ) ) )
Grace hoped that Liam gave a cake in a bag to the girl on the table	hope ( agent = Grace , ccomp = give ( agent = Liam , theme = cake ( nmod . in = bag ) , recipient = * girl ( nmod . on = * table ) ) )
a cake was offered to the cat in a house by Emma	offer ( theme = cake , recipient = * cat ( nmod . in = house ) , agent = Emma )
a girl loaned the cake to the lion in a trap	loan ( agent = girl , theme = * cake , recipient = * lion ( nmod . in = trap ) )
the nail was given to the lion on the tree	give ( theme = * nail , recipient = * lion ( nmod . on = * tree ) )
a rose was awarded to the girl in the pool	award ( theme = rose , recipient = * girl ( nmod . in = * pool ) )
a judge rented the donut to the mother beside the table	rent ( agent = judge , theme = * donut , recipient = * mother ( nmod . beside = * table ) )
Noah confessed that Emma posted the cake in the can to a frog on the tree	confess ( agent = Noah , ccomp = post ( agent = Emma , theme = * cake ( nmod . in = * can ) , recipient = frog ( nmod . on = * tree ) ) )
Evelyn gave the cake in the bush to the cat beside a stage	give ( agent = Evelyn , theme = * cake ( nmod . in = * bush ) , recipient = * cat ( nmod . beside = stage ) )
the rose was lended to a girl in a house	lend ( theme = * rose , recipient = girl ( nmod . in = house ) )
a baby hoped that a dog rented the crocodile on the table a cake in the house	hope ( agent = baby , ccomp = rent ( agent = dog , recipient = * crocodile ( nmod . on = * table ) , theme = cake ( nmod . in = * house ) ) )
the horse liked that the cake was lended to the turtle in a saucepan	like ( agent = * horse , ccomp = lend ( theme = * cake , recipient = * turtle ( nmod . in = saucepan ) ) )
a raisin was forwarded to a cat on the bed by Olivia	forward ( theme = raisin , recipient = cat ( nmod . on = * bed ) , agent = Olivia )
Emma sent a girl on the bed a box beside a chair	send ( agent = Emma , recipient = girl ( nmod . on = * bed ) , theme = box ( nmod . beside = chair ) )
the cake was given to the teacher in the garden by Emma	give ( theme = * cake , recipient = * teacher ( nmod . in = * garden ) , agent = Emma )
the zebra promised a donut to a girl on a stack	promise ( agent = * zebra , theme = donut , recipient = girl ( nmod . on = stack ) )
a crayon was fed to the dog on the stage	feed ( theme = crayon , recipient = * dog ( nmod . on = * stage ) )
a cake was given to a boy beside the bear by Noah	give ( theme = cake , recipient = boy ( nmod . beside = * bear ) , agent = Noah )
the cake was offered to a girl in a cabinet	offer ( theme = * cake , recipient = girl ( nmod . in = cabinet ) )
a box was given to the boy in a house	give ( theme = box , recipient = * boy ( nmod . in = house ) )
Charlotte gave the dog beside the table a balloon on a bed	give ( agent = Charlotte , recipient = * dog ( nmod . beside = * table ) , theme = balloon ( nmod . on = bed ) )
a cake was given to the king in the glass by Emma	give ( theme = cake , recipient = * king ( nmod . in = * glass ) , agent = Emma )
the chalk was given to a girl beside a chair by Emma	give ( theme = * chalk , recipient = girl ( nmod . beside = chair ) , agent = Emma )
the seed was given to the boy in a house by Madison	give ( theme = * seed , recipient = * boy ( nmod . in = house ) , agent = Madison )
a cookie was given to a girl beside a tree by Emma	give ( theme = cookie , recipient = girl ( nmod . beside = tree ) , agent = Emma )
Liam hoped that Elijah lended the cat on the speaker a cake in a trailer	hope ( agent = Liam , ccomp = lend ( agent = Elijah , recipient = * cat ( nmod . on = * speaker ) , theme = cake ( nmod . in = trailer ) ) )
Liam passed a cake to a cow beside the table	pass ( agent = Liam , theme = cake , recipient = cow ( nmod . beside = * table ) )
a girl served a boy beside a worm the bat in the room	serve ( agent = girl , recipient = boy ( nmod . beside = worm ) , theme = * bat ( nmod . in = * room ) )
Lincoln gave the cake to the girl in a corner	give ( agent = Lincoln , theme = * cake , recipient = * girl ( nmod . in = corner ) )
the box was promised to a girl beside a table by Gabriel	promise ( theme = * box , recipient = girl ( nmod . beside = table ) , agent = Gabriel )
